Mobility_key,Metro_area,Subregion,Province,Retail_and_recreation,Grocery_and_pharmacy,Parks,Transit_stations,Workplaces,Residential,date
1712,,Newmarket,Ontario,-12.0,4.0,255.0,-51.0,-50.0,17.0,2020-08-05
1713,,Newmarket,Ontario,-13.0,6.0,251.0,-51.0,-49.0,16.0,2020-08-06
1714,,Newmarket,Ontario,-20.0,-3.0,215.0,-49.0,-47.0,15.0,2020-08-07
1715,,Newmarket,Ontario,-23.0,-5.0,349.0,-26.0,-6.0,3.0,2020-08-08
1716,,Newmarket,Ontario,-23.0,-10.0,261.0,-34.0,-9.0,2.0,2020-08-09
1717,,Newmarket,Ontario,-13.0,-3.0,217.0,-53.0,-50.0,16.0,2020-08-10
1718,,Newmarket,Ontario,-16.0,1.0,208.0,-53.0,-49.0,17.0,2020-08-11
1719,,Newmarket,Ontario,-12.0,0.0,248.0,-51.0,-50.0,16.0,2020-08-12
1720,,Newmarket,Ontario,-14.0,4.0,235.0,-51.0,-49.0,16.0,2020-08-13
1721,,Newmarket,Ontario,-19.0,0.0,214.0,-47.0,-47.0,15.0,2020-08-14
1722,,Newmarket,Ontario,-23.0,-3.0,315.0,-25.0,-6.0,2.0,2020-08-15
1723,,Newmarket,Ontario,-23.0,-7.0,166.0,-37.0,-11.0,3.0,2020-08-16
1724,,Newmarket,Ontario,-15.0,-4.0,,-52.0,-50.0,16.0,2020-08-17
1725,,Newmarket,Ontario,-15.0,2.0,,-52.0,-48.0,16.0,2020-08-18
1726,,Newmarket,Ontario,-13.0,0.0,,-51.0,-50.0,16.0,2020-08-19
1727,,Newmarket,Ontario,-13.0,6.0,,-49.0,-49.0,15.0,2020-08-20
1728,,Newmarket,Ontario,-18.0,0.0,,-47.0,-47.0,15.0,2020-08-21
1729,,Newmarket,Ontario,-22.0,-4.0,,-25.0,-6.0,3.0,2020-08-22
1730,,Newmarket,Ontario,-22.0,-7.0,,-30.0,-8.0,2.0,2020-08-23
1731,,Newmarket,Ontario,-12.0,-1.0,,-51.0,-49.0,15.0,2020-08-24
1732,,Newmarket,Ontario,-14.0,4.0,,-50.0,-49.0,15.0,2020-08-25
1733,,Newmarket,Ontario,-13.0,-1.0,,-51.0,-49.0,16.0,2020-08-26
1734,,Newmarket,Ontario,-13.0,6.0,,-50.0,-48.0,16.0,2020-08-27
1735,,Newmarket,Ontario,-18.0,2.0,,-48.0,-46.0,15.0,2020-08-28
1736,,Newmarket,Ontario,-20.0,3.0,,-26.0,-7.0,4.0,2020-08-29
1737,,Newmarket,Ontario,-18.0,-3.0,,-25.0,-6.0,1.0,2020-08-30
1738,,Newmarket,Ontario,-11.0,2.0,,-50.0,-49.0,14.0,2020-08-31
1739,,Newmarket,Ontario,-14.0,4.0,,-49.0,-49.0,15.0,2020-09-01
1740,,Newmarket,Ontario,-11.0,4.0,,-52.0,-50.0,16.0,2020-09-02
1741,,Newmarket,Ontario,-11.0,7.0,,-49.0,-48.0,15.0,2020-09-03
1742,,Newmarket,Ontario,-13.0,6.0,,-45.0,-47.0,13.0,2020-09-04
1743,,Newmarket,Ontario,-20.0,0.0,,-24.0,-11.0,2.0,2020-09-05
1744,,Newmarket,Ontario,-14.0,-1.0,,-30.0,-9.0,0.0,2020-09-06
1745,,Newmarket,Ontario,-30.0,-21.0,,-69.0,-83.0,23.0,2020-09-07
1746,,Newmarket,Ontario,-14.0,9.0,,-52.0,-50.0,16.0,2020-09-08
1747,,Newmarket,Ontario,-13.0,4.0,,-53.0,-49.0,16.0,2020-09-09
1748,,Newmarket,Ontario,-13.0,5.0,,-50.0,-48.0,16.0,2020-09-10
1749,,Newmarket,Ontario,-16.0,2.0,163.0,-46.0,-45.0,15.0,2020-09-11
1750,,Newmarket,Ontario,-16.0,3.0,281.0,-21.0,-3.0,4.0,2020-09-12
1751,,Newmarket,Ontario,-18.0,-1.0,194.0,-31.0,-4.0,5.0,2020-09-13
1752,,Newmarket,Ontario,-13.0,1.0,178.0,-52.0,-45.0,15.0,2020-09-14
1753,,Newmarket,Ontario,-15.0,3.0,151.0,-51.0,-45.0,16.0,2020-09-15
1754,,Newmarket,Ontario,-14.0,0.0,175.0,-49.0,-46.0,16.0,2020-09-16
1755,,Newmarket,Ontario,-16.0,5.0,157.0,-50.0,-45.0,16.0,2020-09-17
1756,,Newmarket,Ontario,-18.0,1.0,119.0,-48.0,-43.0,15.0,2020-09-18
1757,,Newmarket,Ontario,-18.0,4.0,230.0,-27.0,-3.0,5.0,2020-09-19
1758,,Newmarket,Ontario,-18.0,-1.0,242.0,-31.0,-3.0,4.0,2020-09-20
1759,,Newmarket,Ontario,-16.0,0.0,169.0,-51.0,-46.0,16.0,2020-09-21
1760,,Newmarket,Ontario,-19.0,3.0,153.0,-51.0,-46.0,16.0,2020-09-22
1761,,Newmarket,Ontario,-17.0,3.0,159.0,-51.0,-45.0,16.0,2020-09-23
1762,,Newmarket,Ontario,-19.0,4.0,126.0,-52.0,-44.0,16.0,2020-09-24
1763,,Newmarket,Ontario,-20.0,2.0,139.0,-49.0,-41.0,15.0,2020-09-25
1764,,Newmarket,Ontario,-19.0,5.0,268.0,-27.0,0.0,4.0,2020-09-26
1765,,Newmarket,Ontario,-19.0,1.0,239.0,-34.0,-1.0,3.0,2020-09-27
1766,,Newmarket,Ontario,-21.0,-1.0,157.0,-54.0,-46.0,16.0,2020-09-28
1767,,Newmarket,Ontario,-20.0,6.0,107.0,-53.0,-44.0,16.0,2020-09-29
1768,,Newmarket,Ontario,-19.0,3.0,45.0,-56.0,-45.0,17.0,2020-09-30
1769,,Newmarket,Ontario,-17.0,11.0,110.0,-53.0,-42.0,16.0,2020-10-01
1770,,Newmarket,Ontario,-22.0,1.0,83.0,-50.0,-41.0,17.0,2020-10-02
1771,,Newmarket,Ontario,-21.0,2.0,211.0,-30.0,-3.0,6.0,2020-10-03
1772,,Newmarket,Ontario,-26.0,-4.0,24.0,-45.0,-9.0,7.0,2020-10-04
1773,,Newmarket,Ontario,-19.0,0.0,141.0,-53.0,-44.0,16.0,2020-10-05
1774,,Newmarket,Ontario,-21.0,5.0,115.0,-54.0,-45.0,17.0,2020-10-06
1775,,Newmarket,Ontario,-20.0,2.0,59.0,-57.0,-45.0,18.0,2020-10-07
1776,,Newmarket,Ontario,-19.0,9.0,85.0,-54.0,-43.0,17.0,2020-10-08
1777,,Newmarket,Ontario,-19.0,13.0,122.0,-50.0,-42.0,15.0,2020-10-09
1778,,Newmarket,Ontario,-23.0,9.0,213.0,-33.0,-5.0,6.0,2020-10-10
1779,,Newmarket,Ontario,-23.0,6.0,204.0,-40.0,-7.0,4.0,2020-10-11
1780,,Newmarket,Ontario,-45.0,-35.0,201.0,-73.0,-83.0,26.0,2020-10-12
1781,,Newmarket,Ontario,-21.0,8.0,140.0,-55.0,-45.0,17.0,2020-10-13
1782,,Newmarket,Ontario,-18.0,5.0,128.0,-55.0,-44.0,18.0,2020-10-14
1783,,Newmarket,Ontario,-23.0,-1.0,13.0,-59.0,-44.0,19.0,2020-10-15
1784,,Newmarket,Ontario,-19.0,4.0,97.0,-52.0,-40.0,17.0,2020-10-16
1785,,Newmarket,Ontario,-17.0,8.0,253.0,-33.0,-1.0,6.0,2020-10-17
1786,,Newmarket,Ontario,-20.0,-1.0,104.0,-47.0,-5.0,7.0,2020-10-18
1787,,Newmarket,Ontario,-27.0,-4.0,47.0,-58.0,-45.0,18.0,2020-10-19
1788,,Newmarket,Ontario,-26.0,3.0,91.0,-57.0,-45.0,18.0,2020-10-20
1789,,Newmarket,Ontario,-26.0,0.0,72.0,-59.0,-45.0,19.0,2020-10-21
1790,,Newmarket,Ontario,-26.0,2.0,59.0,-57.0,-43.0,19.0,2020-10-22
1791,,Newmarket,Ontario,-27.0,0.0,160.0,-51.0,-41.0,17.0,2020-10-23
1792,,Newmarket,Ontario,-27.0,5.0,142.0,-38.0,-5.0,8.0,2020-10-24
1793,,Newmarket,Ontario,-29.0,-1.0,127.0,-45.0,-8.0,7.0,2020-10-25
1794,,Newmarket,Ontario,-26.0,-2.0,62.0,-58.0,-44.0,18.0,2020-10-26
1795,,Newmarket,Ontario,-30.0,-2.0,15.0,-58.0,-44.0,19.0,2020-10-27
1796,,Newmarket,Ontario,-23.0,4.0,92.0,-56.0,-44.0,18.0,2020-10-28
1797,,Newmarket,Ontario,-25.0,4.0,34.0,-58.0,-43.0,19.0,2020-10-29
1798,,Newmarket,Ontario,-27.0,3.0,22.0,-55.0,-41.0,18.0,2020-10-30
1799,,Newmarket,Ontario,-26.0,9.0,138.0,-33.0,-5.0,7.0,2020-10-31
1800,,Newmarket,Ontario,-32.0,-3.0,-2.0,-52.0,-12.0,9.0,2020-11-01
1801,,Newmarket,Ontario,-28.0,-6.0,13.0,-60.0,-44.0,19.0,2020-11-02
1802,,Newmarket,Ontario,-29.0,0.0,31.0,-59.0,-45.0,19.0,2020-11-03
1803,,Newmarket,Ontario,-25.0,0.0,107.0,-56.0,-44.0,18.0,2020-11-04
1804,,Newmarket,Ontario,-26.0,1.0,88.0,-57.0,-42.0,18.0,2020-11-05
1805,,Newmarket,Ontario,-27.0,0.0,114.0,-55.0,-40.0,18.0,2020-11-06
1806,,Newmarket,Ontario,-20.0,3.0,265.0,-35.0,-2.0,6.0,2020-11-07
1807,,Newmarket,Ontario,-21.0,0.0,268.0,-41.0,-5.0,5.0,2020-11-08
1808,,Newmarket,Ontario,-21.0,-2.0,140.0,-56.0,-43.0,17.0,2020-11-09
1809,,Newmarket,Ontario,-22.0,2.0,143.0,-56.0,-43.0,17.0,2020-11-10
1810,,Newmarket,Ontario,-17.0,4.0,88.0,-58.0,-45.0,18.0,2020-11-11
1811,,Newmarket,Ontario,-22.0,4.0,70.0,-58.0,-42.0,18.0,2020-11-12
1812,,Newmarket,Ontario,-23.0,0.0,38.0,-57.0,-43.0,19.0,2020-11-13
1813,,Newmarket,Ontario,-22.0,4.0,140.0,-41.0,-3.0,8.0,2020-11-14
1814,,Newmarket,Ontario,-33.0,-13.0,-20.0,-57.0,-12.0,10.0,2020-11-15
1815,,Newmarket,Ontario,-25.0,-5.0,18.0,-62.0,-44.0,19.0,2020-11-16
1816,,Newmarket,Ontario,-28.0,-4.0,13.0,-62.0,-44.0,20.0,2020-11-17
1817,,Newmarket,Ontario,-26.0,-3.0,10.0,-61.0,-45.0,20.0,2020-11-18
1818,,Newmarket,Ontario,-23.0,2.0,49.0,-60.0,-42.0,19.0,2020-11-19
1819,,Newmarket,Ontario,-22.0,2.0,89.0,-56.0,-41.0,18.0,2020-11-20
1820,,Newmarket,Ontario,-22.0,7.0,66.0,-42.0,-4.0,9.0,2020-11-21
1821,,Newmarket,Ontario,-39.0,-21.0,2.0,-57.0,-16.0,11.0,2020-11-22
1822,,Newmarket,Ontario,-24.0,-5.0,21.0,-62.0,-46.0,20.0,2020-11-23
1823,,Newmarket,Ontario,-24.0,-1.0,7.0,-63.0,-45.0,20.0,2020-11-24
1824,,Newmarket,Ontario,-22.0,-2.0,1.0,-62.0,-45.0,21.0,2020-11-25
1825,,Newmarket,Ontario,-19.0,6.0,26.0,-60.0,-43.0,20.0,2020-11-26
1826,,Newmarket,Ontario,-20.0,3.0,24.0,-58.0,-42.0,19.0,2020-11-27
1827,,Newmarket,Ontario,-20.0,9.0,116.0,-40.0,-5.0,9.0,2020-11-28
1828,,Newmarket,Ontario,-22.0,1.0,134.0,-47.0,-11.0,8.0,2020-11-29
1829,,Newmarket,Ontario,-22.0,-4.0,-12.0,-63.0,-45.0,20.0,2020-11-30
1830,,Newmarket,Ontario,-34.0,-12.0,1.0,-64.0,-48.0,22.0,2020-12-01
1831,,Newmarket,Ontario,-20.0,4.0,20.0,-60.0,-45.0,20.0,2020-12-02
1832,,Newmarket,Ontario,-21.0,7.0,25.0,-60.0,-43.0,20.0,2020-12-03
1833,,Newmarket,Ontario,-25.0,-2.0,0.0,-60.0,-42.0,21.0,2020-12-04
1834,,Newmarket,Ontario,-21.0,8.0,50.0,-42.0,-7.0,10.0,2020-12-05
1835,,Newmarket,Ontario,-23.0,2.0,59.0,-52.0,-13.0,9.0,2020-12-06
1836,,Newmarket,Ontario,-20.0,-2.0,19.0,-61.0,-45.0,19.0,2020-12-07
1837,,Newmarket,Ontario,-23.0,2.0,18.0,-61.0,-44.0,20.0,2020-12-08
1838,,Newmarket,Ontario,-25.0,-5.0,10.0,-60.0,-46.0,21.0,2020-12-09
1839,,Newmarket,Ontario,-19.0,7.0,19.0,-59.0,-43.0,20.0,2020-12-10
1840,,Newmarket,Ontario,-19.0,10.0,27.0,-57.0,-41.0,19.0,2020-12-11
1841,,Newmarket,Ontario,-19.0,10.0,5.0,-42.0,-7.0,11.0,2020-12-12
1842,,Newmarket,Ontario,-16.0,9.0,39.0,-47.0,-9.0,9.0,2020-12-13
1843,,Newmarket,Ontario,-36.0,-5.0,17.0,-64.0,-46.0,20.0,2020-12-14
1844,,Newmarket,Ontario,-36.0,-2.0,8.0,-63.0,-47.0,21.0,2020-12-15
1845,,Newmarket,Ontario,-36.0,-5.0,-15.0,-65.0,-47.0,22.0,2020-12-16
1846,,Newmarket,Ontario,-33.0,6.0,9.0,-63.0,-45.0,21.0,2020-12-17
1847,,Newmarket,Ontario,-35.0,1.0,9.0,-61.0,-44.0,21.0,2020-12-18
1848,,Newmarket,Ontario,-42.0,-3.0,41.0,-49.0,-15.0,12.0,2020-12-19
1849,,Newmarket,Ontario,-42.0,-6.0,32.0,-57.0,-19.0,11.0,2020-12-20
1850,,Newmarket,Ontario,-24.0,14.0,36.0,-64.0,-53.0,20.0,2020-12-21
1851,,Newmarket,Ontario,-24.0,26.0,25.0,-64.0,-54.0,21.0,2020-12-22
1852,,Newmarket,Ontario,-15.0,45.0,36.0,-62.0,-55.0,21.0,2020-12-23
1853,,Newmarket,Ontario,-30.0,36.0,-1.0,-70.0,-68.0,26.0,2020-12-24
1854,,Newmarket,Ontario,-83.0,-76.0,49.0,-83.0,-89.0,35.0,2020-12-25
1855,,Newmarket,Ontario,-64.0,-42.0,84.0,-66.0,-48.0,17.0,2020-12-26
1856,,Newmarket,Ontario,-51.0,-21.0,85.0,-63.0,-27.0,12.0,2020-12-27
1857,,Newmarket,Ontario,-41.0,-3.0,35.0,-77.0,-76.0,29.0,2020-12-28
1858,,Newmarket,Ontario,-37.0,6.0,48.0,-71.0,-65.0,26.0,2020-12-29
1859,,Newmarket,Ontario,-35.0,15.0,0.0,-72.0,-65.0,27.0,2020-12-30
1860,,Newmarket,Ontario,-32.0,26.0,35.0,-73.0,-69.0,27.0,2020-12-31
1861,,Newmarket,Ontario,-77.0,-70.0,44.0,-86.0,-88.0,37.0,2021-01-01
1862,,Newmarket,Ontario,-55.0,-20.0,102.0,-62.0,-35.0,16.0,2021-01-02
1863,,Newmarket,Ontario,-55.0,-23.0,62.0,-66.0,-28.0,13.0,2021-01-03
1864,,Newmarket,Ontario,-44.0,-11.0,17.0,-69.0,-53.0,23.0,2021-01-04
1865,,Newmarket,Ontario,-45.0,-11.0,11.0,-67.0,-53.0,24.0,2021-01-05
1866,,Newmarket,Ontario,-45.0,-13.0,8.0,-68.0,-53.0,25.0,2021-01-06
1867,,Newmarket,Ontario,-45.0,-9.0,25.0,-67.0,-52.0,25.0,2021-01-07
1868,,Newmarket,Ontario,-48.0,-16.0,9.0,-67.0,-50.0,25.0,2021-01-08
1869,,Newmarket,Ontario,-48.0,-9.0,114.0,-55.0,-18.0,14.0,2021-01-09
1870,,Newmarket,Ontario,-52.0,-19.0,71.0,-64.0,-23.0,12.0,2021-01-10
1871,,Newmarket,Ontario,-47.0,-19.0,12.0,-69.0,-52.0,24.0,2021-01-11
1872,,Newmarket,Ontario,-47.0,-12.0,0.0,-69.0,-53.0,24.0,2021-01-12
1873,,Newmarket,Ontario,-44.0,-8.0,8.0,-68.0,-53.0,24.0,2021-01-13
1874,,Newmarket,Ontario,-55.0,-24.0,7.0,-70.0,-55.0,26.0,2021-01-14
1875,,Newmarket,Ontario,-54.0,-26.0,-14.0,-71.0,-54.0,27.0,2021-01-15
1876,,Newmarket,Ontario,-55.0,-18.0,105.0,-62.0,-24.0,15.0,2021-01-16
1877,,Newmarket,Ontario,-57.0,-27.0,45.0,-69.0,-29.0,14.0,2021-01-17
1878,,Newmarket,Ontario,-52.0,-24.0,13.0,-71.0,-56.0,24.0,2021-01-18
1879,,Newmarket,Ontario,-52.0,-21.0,-3.0,-71.0,-56.0,25.0,2021-01-19
1880,,Newmarket,Ontario,-51.0,-23.0,-12.0,-71.0,-56.0,26.0,2021-01-20
1881,,Newmarket,Ontario,-50.0,-17.0,2.0,-70.0,-54.0,26.0,2021-01-21
1882,,Newmarket,Ontario,-52.0,-21.0,-16.0,-70.0,-53.0,26.0,2021-01-22
1883,,Newmarket,Ontario,-52.0,-15.0,50.0,-60.0,-22.0,15.0,2021-01-23
1884,,Newmarket,Ontario,-56.0,-22.0,44.0,-67.0,-27.0,13.0,2021-01-24
1885,,Newmarket,Ontario,-49.0,-19.0,29.0,-70.0,-55.0,24.0,2021-01-25
1886,,Newmarket,Ontario,-60.0,-37.0,-18.0,-72.0,-58.0,27.0,2021-01-26
1887,,Newmarket,Ontario,-48.0,-16.0,9.0,-70.0,-55.0,25.0,2021-01-27
1888,,Newmarket,Ontario,-49.0,-18.0,-17.0,-71.0,-54.0,26.0,2021-01-28
1889,,Newmarket,Ontario,-51.0,-21.0,-21.0,-70.0,-52.0,26.0,2021-01-29
1890,,Newmarket,Ontario,-49.0,-12.0,102.0,-61.0,-20.0,14.0,2021-01-30
1891,,Newmarket,Ontario,-53.0,-20.0,50.0,-68.0,-26.0,13.0,2021-01-31
1892,,Newmarket,Ontario,-46.0,-18.0,17.0,-71.0,-55.0,24.0,2021-02-01
1893,,Newmarket,Ontario,-49.0,-17.0,-2.0,-71.0,-55.0,25.0,2021-02-02
1894,,Newmarket,Ontario,-47.0,-17.0,13.0,-72.0,-55.0,25.0,2021-02-03
1895,,Newmarket,Ontario,-47.0,-12.0,45.0,-70.0,-54.0,25.0,2021-02-04
1896,,Newmarket,Ontario,-51.0,-23.0,-24.0,-71.0,-52.0,26.0,2021-02-05
1897,,Newmarket,Ontario,-50.0,-11.0,28.0,-63.0,-20.0,15.0,2021-02-06
1898,,Newmarket,Ontario,-52.0,-18.0,52.0,-68.0,-23.0,12.0,2021-02-07
1899,,Newmarket,Ontario,-48.0,-19.0,2.0,-72.0,-54.0,24.0,2021-02-08
1900,,Newmarket,Ontario,-47.0,-13.0,3.0,-71.0,-54.0,25.0,2021-02-09
1901,,Newmarket,Ontario,-45.0,-10.0,0.0,-71.0,-54.0,25.0,2021-02-10
1902,,Newmarket,Ontario,-42.0,-3.0,6.0,-71.0,-53.0,24.0,2021-02-11
1903,,Newmarket,Ontario,-47.0,-8.0,-14.0,-70.0,-53.0,26.0,2021-02-12
1904,,Newmarket,Ontario,-49.0,-1.0,17.0,-63.0,-22.0,14.0,2021-02-13
1905,,Newmarket,Ontario,-41.0,4.0,130.0,-63.0,-21.0,11.0,2021-02-14
1906,,Newmarket,Ontario,-60.0,-33.0,95.0,-83.0,-84.0,32.0,2021-02-15
1907,,Newmarket,Ontario,-55.0,-23.0,-26.0,-73.0,-58.0,27.0,2021-02-16
1908,,Newmarket,Ontario,-42.0,-2.0,12.0,-68.0,-50.0,23.0,2021-02-17
1909,,Newmarket,Ontario,-45.0,-7.0,-2.0,-68.0,-49.0,24.0,2021-02-18
1910,,Newmarket,Ontario,-48.0,-15.0,-1.0,-67.0,-46.0,24.0,2021-02-19
1911,,Newmarket,Ontario,-45.0,-1.0,119.0,-56.0,-14.0,13.0,2021-02-20
1912,,Newmarket,Ontario,-48.0,-7.0,133.0,-61.0,-18.0,11.0,2021-02-21
1913,,Newmarket,Ontario,-34.0,-16.0,-1.0,-67.0,-49.0,22.0,2021-02-22
1914,,Newmarket,Ontario,-30.0,-2.0,2.0,-66.0,-48.0,22.0,2021-02-23
1915,,Newmarket,Ontario,-28.0,-3.0,12.0,-66.0,-48.0,22.0,2021-02-24
1916,,Newmarket,Ontario,-27.0,1.0,25.0,-64.0,-47.0,21.0,2021-02-25
1917,,Newmarket,Ontario,-28.0,1.0,32.0,-61.0,-44.0,21.0,2021-02-26
1918,,Newmarket,Ontario,-25.0,6.0,91.0,-46.0,-10.0,11.0,2021-02-27
1919,,Newmarket,Ontario,-29.0,-3.0,29.0,-55.0,-13.0,10.0,2021-02-28
1920,,Newmarket,Ontario,-31.0,-11.0,-3.0,-65.0,-47.0,21.0,2021-03-01
1921,,Newmarket,Ontario,-30.0,-3.0,4.0,-65.0,-48.0,21.0,2021-03-02
1922,,Newmarket,Ontario,-24.0,0.0,45.0,-64.0,-48.0,21.0,2021-03-03
1923,,Newmarket,Ontario,-27.0,-2.0,1.0,-64.0,-47.0,22.0,2021-03-04
1924,,Newmarket,Ontario,-28.0,-4.0,5.0,-63.0,-44.0,22.0,2021-03-05
1925,,Toronto,Ontario,0.0,2.0,15.0,1.0,0.0,-1.0,2020-02-15
1926,,Toronto,Ontario,11.0,10.0,35.0,8.0,-4.0,-3.0,2020-02-16
1927,,Toronto,Ontario,-26.0,-45.0,49.0,-50.0,-76.0,17.0,2020-02-17
1928,,Toronto,Ontario,-3.0,11.0,-2.0,1.0,-1.0,0.0,2020-02-18
1929,,Toronto,Ontario,-1.0,3.0,-3.0,-2.0,0.0,1.0,2020-02-19
1930,,Toronto,Ontario,2.0,5.0,2.0,-1.0,2.0,0.0,2020-02-20
1931,,Toronto,Ontario,1.0,-1.0,20.0,2.0,-6.0,2.0,2020-02-21
1932,,Toronto,Ontario,8.0,8.0,56.0,13.0,7.0,-1.0,2020-02-22
1933,,Toronto,Ontario,9.0,7.0,64.0,13.0,3.0,-2.0,2020-02-23
1934,,Toronto,Ontario,1.0,2.0,22.0,-2.0,1.0,0.0,2020-02-24
1935,,Toronto,Ontario,1.0,5.0,5.0,2.0,1.0,0.0,2020-02-25
1936,,Toronto,Ontario,-10.0,-7.0,-13.0,-7.0,-4.0,3.0,2020-02-26
1937,,Toronto,Ontario,-8.0,-6.0,-13.0,-3.0,-3.0,3.0,2020-02-27
1938,,Toronto,Ontario,-5.0,-1.0,-8.0,-1.0,0.0,1.0,2020-02-28
1939,,Toronto,Ontario,3.0,8.0,16.0,3.0,7.0,-1.0,2020-02-29
1940,,Toronto,Ontario,5.0,12.0,28.0,4.0,4.0,-1.0,2020-03-01
1941,,Toronto,Ontario,0.0,6.0,2.0,0.0,3.0,0.0,2020-03-02
1942,,Toronto,Ontario,-2.0,3.0,-4.0,1.0,3.0,0.0,2020-03-03
1943,,Toronto,Ontario,3.0,5.0,3.0,0.0,2.0,0.0,2020-03-04
1944,,Toronto,Ontario,4.0,10.0,24.0,2.0,-1.0,1.0,2020-03-05
1945,,Toronto,Ontario,-4.0,-1.0,-4.0,-3.0,2.0,1.0,2020-03-06
1946,,Toronto,Ontario,7.0,8.0,50.0,8.0,7.0,-1.0,2020-03-07
1947,,Toronto,Ontario,8.0,9.0,102.0,8.0,3.0,-1.0,2020-03-08
1948,,Toronto,Ontario,1.0,5.0,48.0,-3.0,1.0,1.0,2020-03-09
1949,,Toronto,Ontario,-2.0,2.0,0.0,-5.0,0.0,1.0,2020-03-10
1950,,Toronto,Ontario,-2.0,5.0,-2.0,-6.0,-1.0,2.0,2020-03-11
1951,,Toronto,Ontario,-1.0,30.0,4.0,-8.0,-1.0,2.0,2020-03-12
1952,,Toronto,Ontario,-9.0,40.0,-13.0,-18.0,-9.0,5.0,2020-03-13
1953,,Toronto,Ontario,-17.0,23.0,1.0,-23.0,-3.0,4.0,2020-03-14
1954,,Toronto,Ontario,-20.0,11.0,38.0,-25.0,-10.0,4.0,2020-03-15
1955,,Toronto,Ontario,-23.0,19.0,-4.0,-45.0,-37.0,13.0,2020-03-16
1956,,Toronto,Ontario,-39.0,7.0,-4.0,-54.0,-46.0,17.0,2020-03-17
1957,,Toronto,Ontario,-45.0,-5.0,-12.0,-58.0,-52.0,21.0,2020-03-18
1958,,Toronto,Ontario,-48.0,-4.0,-3.0,-61.0,-54.0,22.0,2020-03-19
1959,,Toronto,Ontario,-53.0,-12.0,-17.0,-62.0,-57.0,24.0,2020-03-20
1960,,Toronto,Ontario,-56.0,-16.0,16.0,-56.0,-39.0,14.0,2020-03-21
1961,,Toronto,Ontario,-60.0,-27.0,-10.0,-60.0,-43.0,12.0,2020-03-22
1962,,Toronto,Ontario,-56.0,-22.0,-52.0,-69.0,-62.0,25.0,2020-03-23
1963,,Toronto,Ontario,-56.0,-18.0,-11.0,-69.0,-63.0,25.0,2020-03-24
1964,,Toronto,Ontario,-62.0,-29.0,-5.0,-72.0,-67.0,28.0,2020-03-25
1965,,Toronto,Ontario,-63.0,-28.0,-20.0,-72.0,-67.0,29.0,2020-03-26
1966,,Toronto,Ontario,-62.0,-27.0,1.0,-70.0,-67.0,29.0,2020-03-27
1967,,Toronto,Ontario,-67.0,-34.0,-43.0,-68.0,-51.0,18.0,2020-03-28
1968,,Toronto,Ontario,-66.0,-38.0,-10.0,-66.0,-51.0,14.0,2020-03-29
1969,,Toronto,Ontario,-64.0,-35.0,-46.0,-74.0,-69.0,28.0,2020-03-30
1970,,Toronto,Ontario,-61.0,-27.0,-41.0,-72.0,-69.0,27.0,2020-03-31
1971,,Toronto,Ontario,-60.0,-28.0,-9.0,-72.0,-69.0,28.0,2020-04-01
1972,,Toronto,Ontario,-61.0,-27.0,-11.0,-73.0,-68.0,29.0,2020-04-02
1973,,Toronto,Ontario,-64.0,-30.0,-40.0,-73.0,-68.0,30.0,2020-04-03
1974,,Toronto,Ontario,-65.0,-32.0,-29.0,-67.0,-51.0,18.0,2020-04-04
1975,,Toronto,Ontario,-67.0,-36.0,-11.0,-67.0,-52.0,14.0,2020-04-05
1976,,Toronto,Ontario,-63.0,-31.0,-15.0,-74.0,-69.0,27.0,2020-04-06
1977,,Toronto,Ontario,-64.0,-29.0,-29.0,-74.0,-69.0,28.0,2020-04-07
1978,,Toronto,Ontario,-62.0,-25.0,-14.0,-73.0,-70.0,28.0,2020-04-08
1979,,Toronto,Ontario,-56.0,-10.0,-39.0,-72.0,-70.0,28.0,2020-04-09
1980,,Toronto,Ontario,-84.0,-71.0,-38.0,-84.0,-88.0,39.0,2020-04-10
1981,,Toronto,Ontario,-64.0,-23.0,-27.0,-65.0,-53.0,18.0,2020-04-11
1982,,Toronto,Ontario,-82.0,-69.0,-21.0,-72.0,-58.0,16.0,2020-04-12
1983,,Toronto,Ontario,-67.0,-34.0,-55.0,-78.0,-73.0,30.0,2020-04-13
1984,,Toronto,Ontario,-62.0,-25.0,-39.0,-74.0,-69.0,28.0,2020-04-14
1985,,Toronto,Ontario,-63.0,-30.0,-44.0,-75.0,-70.0,29.0,2020-04-15
1986,,Toronto,Ontario,-64.0,-28.0,-42.0,-75.0,-69.0,30.0,2020-04-16
1987,,Toronto,Ontario,-65.0,-30.0,-42.0,-73.0,-69.0,31.0,2020-04-17
1988,,Toronto,Ontario,-65.0,-29.0,-13.0,-64.0,-48.0,17.0,2020-04-18
1989,,Toronto,Ontario,-69.0,-41.0,-38.0,-68.0,-49.0,15.0,2020-04-19
1990,,Toronto,Ontario,-62.0,-30.0,-16.0,-73.0,-68.0,27.0,2020-04-20
1991,,Toronto,Ontario,-65.0,-33.0,-51.0,-75.0,-69.0,28.0,2020-04-21
1992,,Toronto,Ontario,-62.0,-28.0,-30.0,-74.0,-68.0,29.0,2020-04-22
1993,,Toronto,Ontario,-63.0,-26.0,-36.0,-74.0,-68.0,29.0,2020-04-23
1994,,Toronto,Ontario,-64.0,-29.0,-29.0,-72.0,-67.0,30.0,2020-04-24
